,title_id,title,start_year,rating,votes
448,tt11463706,Mama Drama,2020,6.2,9
449,tt14821886,The War Next-door,2021,5.6,383
450,tt10385068,Therapy,2019,8.9,11
451,tt8726116,A Land Imagined,2018,6.2,1297
452,tt3866570,Between,2015,8.1,15
453,tt4132692,Between,2015,5.9,9147
454,tt5672036,Chelsea,2016,6.0,2063
455,tt8619588,Colony,2018,4.1,61
456,tt8616118,Cuckoo,2019,7.6,399
457,tt7120662,Derry Girls,2018,8.4,34023
458,tt5520732,Good Morning Call,2016,7.5,3142
459,tt5190418,Larva,2014,3.0,42
460,tt3590338,Puffin Rock,2015,8.6,909
461,tt4160920,Richie Rich,2015,3.0,1059
462,tt9866736,Rise: Ini Kalilah,2018,5.1,41
463,tt7926760,Scream,2018,8.2,143
464,tt10290062,Si Doel the Movie 2,2019,6.8,183
465,tt3441810,Some Assembly Required,2014,4.3,933
466,tt7776244,Terrace House: Opening New Doors,2017,7.8,960
467,tt5774888,Truckbhar Swapna,2018,5.7,20
468,tt0157132,Ujala,1959,6.7,78
469,tt11653552,Undercover,2020,6.0,1264
470,tt7263154,Undercover,2019,7.8,16904
471,tt9526994,Undercover,2019,5.4,365
472,tt9817288,YooHoo to the Rescue,2019,6.8,54
473,tt14169816,You Are My Spring,2021,7.4,582
474,tt14770480,We the People,2021,3.5,731
475,tt13322572,Big Timber,2020,6.6,587
476,tt11027830,Haseen Dillruba,2021,6.9,26006
477,tt8403570,Mortel,2019,6.4,1429
478,tt1706620,Snowpiercer,2013,7.1,354365
479,tt14781176,The 8th Night,2021,5.3,3233
480,tt7956620,Winchester,2018,5.8,7
481,tt1072748,Winchester,2018,5.4,33747
482,tt1975249,6 Bullets,2012,6.0,14946
483,tt0118571,Air Force One,1997,6.5,193586
484,tt12771540,Audible,2021,6.7,2279
485,tt0295178,Austin Powers in Goldmember,2002,6.2,207613
486,tt0366946,Austin Powers in Goldmember,2002,6.1,16
487,tt0118655,Austin Powers: International Man of Mystery,1997,7.0,236938
488,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,6.6,230506
489,tt0118749,Boogie Nights,1997,7.9,260375
490,tt0160127,Charlie's Angels,2000,5.6,185970
491,tt0112715,Congo,1995,5.2,45481
492,tt5155126,Dennis the Menace,1993,2.1,19
493,tt0106701,Dennis the Menace,1993,5.6,60958
494,tt10622410,Dreamy Eyes,2019,6.9,883
495,tt7587604,Dynasty Warriors,2021,4.7,2105
496,tt0441773,Kung Fu Panda,2008,7.6,457607
497,tt1799673,Kung Fu Panda,2008,4.9,13
498,tt1191122,Kung Fu Panda,2008,7.2,410
499,tt1302011,Kung Fu Panda 2,2011,7.2,278010
500,tt1937212,Kung Fu Panda 2,2011,7.6,64
501,tt1055292,Life as We Know It,2010,6.5,131064
502,tt5360996,Mary Magdalene,2018,5.9,10293
503,tt14936146,Masameer County,2021,8.1,1729
504,tt0397535,Memoirs of a Geisha,2005,7.3,147650
505,tt0095631,Midnight Run,1988,7.5,85142
506,tt0113855,Mortal Kombat,1995,5.8,117259
507,tt4142974,Mother's Day,2015,8.2,31
508,tt3476606,Mother's Day,2015,7.5,14
509,tt4824302,Mother's Day,2016,5.6,37020
510,tt6139358,Mother's Day,2016,5.1,9
511,tt5527428,Mother's Day,2015,6.3,8
512,tt4671008,Mother's Day,2015,7.4,7
513,tt4876514,Mother's Day,2016,7.3,31
514,tt5674836,Mother's Day,2016,8.1,180
515,tt3713502,Mother's Day,2015,7.6,2393
516,tt1574397,No Strings Attached,2010,7.5,22
517,tt1411238,No Strings Attached,2011,6.2,227702
518,tt0277371,Not Another Teen Movie,2001,5.7,104955
519,tt6319396,Ophelia,2017,6.8,22
520,tt5690810,Ophelia,2018,6.5,11042
521,tt6948120,Ophelia,2017,8.5,6
522,tt13555930,Quarantine Tales,2020,6.2,126
523,tt7967882,Rainbow Rangers,2018,4.4,194
524,tt7615302,Red Joan,2018,6.4,12362
525,tt0814314,Seven Pounds,2008,7.6,300256
