,title_id,title,start_year,rating,votes
508,tt8519792,A Wrinkle in Time,2018,7.3,47
509,tt8110602,A Wrinkle in Time,2018,5.6,13
510,tt1620680,A Wrinkle in Time,2018,4.2,44614
511,tt9089662,A Wrinkle in Time,2018,6.7,50
512,tt11998854,Disney Insider,2020,6.5,291
513,tt1447784,G-Force,2009,5.6,204
514,tt0436339,G-Force,2009,5.1,46269
515,tt11336272,Frozen 2,2019,7.8,13
516,tt4858674,Stargirl,2020,6.2,5358
517,tt8722888,Stargirl,2020,7.1,16793
518,tt2025690,The Finest Hours,2016,6.7,66209
519,tt0817307,The Sandlot: Heading Home,2007,5.0,2084
520,tt0960731,Bedtime Stories,2008,6.0,94404
521,tt1055389,Bedtime Stories,2007,7.3,58
522,tt1032137,Bedtime Stories,2007,8.3,4687
523,tt7019028,101 Dalmatian Street,2018,5.9,362
524,tt10225108,Shop Class,2020,6.9,80
525,tt10538348,Viking Warrior Women,2019,6.4,60
526,tt11676420,Viking Warrior Women,2019,5.6,59
527,tt8336340,Star Wars Resistance,2018,5.1,5746
528,tt11113964,Marvel Rising: Operation Shuri,2019,4.9,378
529,tt1185834,Star Wars: The Clone Wars,2008,5.9,64794
530,tt0458290,Star Wars: The Clone Wars,2008,8.4,87532
531,tt0317132,Because of Winn-Dixie,2005,6.3,11639
532,tt0088161,Splash,1984,6.3,76308
533,tt6820324,Timmy Failure: Mistakes Were Made,2020,6.0,2949
534,tt10481818,Toy Story 4,2019,7.4,25
535,tt11389316,Toy Story 4,2019,7.7,9
536,tt10566732,Toy Story 4,2019,6.4,6
537,tt10408304,Toy Story 4,2019,8.4,143
538,tt1979376,Toy Story 4,2019,7.7,239487
539,tt8022928,Descendants 3,2019,6.4,7814
540,tt0327437,Around the World in 80 Days,2004,5.8,89543
541,tt0094739,Big Business,1988,6.4,14076
542,tt10167262,Lamp Life,2020,6.7,3199
543,tt10515516,The Lion King,2019,6.6,56
544,tt9720560,The Lion King,2019,8.2,6
545,tt10665710,The Lion King,2019,8.7,8
546,tt10622506,The Lion King,2019,6.7,11
547,tt6105098,The Lion King,2019,6.8,238629
548,tt10641472,The Lion King,2019,5.2,8
549,tt9353540,The Lion King,2018,8.2,15
550,tt9695266,Diary of a Future President,2020,5.9,1054
551,tt4622802,America's National Parks,2015,7.6,209
552,tt14246734,America's National Parks,2015,9.1,10
553,tt6244108,Continent 7: Antarctica,2016,7.3,186
554,tt6176812,The Lodge,2016,6.1,589
555,tt0377770,Destino,2003,7.6,5281
556,tt10978676,Loop,2019,8.5,51
557,tt9536836,Loop,2020,6.7,2444
558,tt9072180,Loop,2020,7.3,2296
559,tt8241138,Loop,2020,6.5,217
560,tt13017988,Loop,2020,5.5,9
561,tt10392322,Aladdin (2019),2019,8.4,39
562,tt10941888,Aladdin (2019),2019,7.2,41
563,tt11023258,Aladdin (2019),2019,5.7,15
564,tt10771534,Aladdin (2019),2019,7.2,58
565,tt1830491,Austin & Ally,2011,5.8,11465
566,tt0106611,Cool Runnings,1993,7.0,102746
567,tt7823038,Drain Alcatraz,2017,6.0,206
568,tt0067172,Hacksaw,1971,5.8,107
569,tt0311289,Holes,2003,7.0,87107
570,tt4128102,Marvel 75 Years: From Pulp to Pop!,2014,7.0,1059
571,tt10583412,Out There with Jack Randall,2019,6.4,74
572,tt1368151,Super Rhino,2009,6.3,1135
573,tt0293737,The Proud Family,2001,6.5,7386
574,tt0322389,George of the Jungle 2,2003,3.3,7163
575,tt11448424,High School Musical: The Musical: The Series: The Special,2019,6.7,201
576,tt5644050,Pick of the Litter,2018,7.5,1516
577,tt10855726,Pick of the Litter,2019,8.0,153
578,tt11426646,Togo,2019,7.0,7
579,tt5116302,Togo,2019,7.9,47355
580,tt9536850,Wind,2019,7.0,2105
581,tt10854760,One Day at Disney,2019,7.3,521
582,tt11550148,One Day at Disney,2019,7.0,478
583,tt10719984,Expedition Amelia,2019,7.2,216
584,tt0385726,Glory Road,2006,7.2,45879
585,tt4664808,Incredible! The Story of Dr. Pol,2015,8.5,14
586,tt9073748,Marvel Rising: Chasing Ghosts,2019,5.1,551
587,tt9073746,Marvel Rising: Heart of Iron,2019,4.6,1244
588,tt12535708,Supercar Megabuild,2016,4.6,74
589,tt7002100,Coco,2017,7.4,37
590,tt7626162,Coco,2017,6.4,10
591,tt2380307,Coco,2017,8.4,480239
592,tt0147800,10 Things I Hate About You,1999,7.3,331161
593,tt0211181,102 Dalmatians,2000,4.8,37350
594,tt1846442,12 Dates of Christmas,2011,6.2,6765
595,tt0291777,A Bug's Life,1998,6.6,708
596,tt0120623,A Bug's Life,1998,7.2,287473
597,tt0113198,A Goofy Movie,1995,6.9,53183
598,tt0113538,A Kid in King Arthur's Court,1995,4.7,6221
599,tt0282123,A Ring of Endless Light,2002,5.8,1286
600,tt0115491,Aladdin and the King of Thieves,1996,6.3,35369
601,tt0417415,Aliens of the Deep,2005,6.3,3030
602,tt0381006,America's Heart & Soul,2004,5.0,683
603,tt0082017,Amy,1981,6.5,482
604,tt0208185,An Extremely Goofy Movie,2000,6.3,12372
605,tt0207972,Annie,1999,6.6,5477
606,tt6467274,Atlantis Rising,2017,6.5,542
607,tt0344864,Atlantis: Milo's Return,2003,5.0,9518
608,tt0313229,Atlantis: The Lost Empire,2001,6.2,135
609,tt0230011,Atlantis: The Lost Empire,2001,6.9,116779
610,tt8952294,Auntie Edna,2018,7.1,2911
611,tt0499549,Avatar,2009,7.8,1204880
612,tt10932508,Avatar,2009,6.6,5
613,tt1799656,Avatar,2009,5.5,14
614,tt1378189,Avatar,2008,7.1,26
615,tt0217267,Babes in Toyland,1960,6.5,45
616,tt8075496,Bao,2018,7.5,28319
617,tt0118692,Beauty and the Beast: The Enchanted Christmas,1997,5.9,10677
618,tt5929776,Before the Flood,2016,8.2,27704
619,tt4483520,Before the Flood,2015,8.0,4811
620,tt0092638,Benji the Hunted,1987,6.2,3074
621,tt4507442,Best Friends Whenever,2015,5.6,1790
622,tt2245084,Big Hero 6,2014,7.8,449494
623,tt5298888,Big Hero 6,2014,7.5,12
624,tt1570382,Bizarre Dinosaurs,2009,6.5,170
625,tt0109287,Blank Check,1994,5.2,20558
626,tt0397892,Bolt,2008,6.8,206810
627,tt0213334,Bonkers,1993,6.7,1489
628,tt0395479,Boundin',2003,6.9,13964
629,tt0105958,Boy Meets World,1993,8.1,42263
630,tt5289650,Brave,2012,7.7,16
631,tt3575508,Brave,2012,6.4,51
632,tt1217209,Brave,2012,7.1,403107
633,tt7293698,Breaking2,2017,7.2,402
634,tt0162212,Brink!,1998,6.9,6275
635,tt5079092,Brother Bear,2003,6.7,212
636,tt0328880,Brother Bear,2003,6.8,108355
637,tt0465925,Brother Bear 2,2006,6.1,17689
638,tt0430932,Buffalo Dreams,2005,5.6,540
639,tt0294425,Cadet Kelly,2002,5.4,14249
640,tt0109369,Camp Nowhere,1994,6.0,9743
641,tt1055366,Camp Rock,2008,5.1,33382
642,tt6479060,Camp Rock,2008,7.2,44
643,tt1252380,Camp Rock 2: The Final Jam,2010,5.2,18417
644,tt0186910,Can of Worms,1999,5.0,1042
645,tt0075807,Candleshoe,1977,6.7,4410
646,tt0814044,Cars,2006,7.1,1447
647,tt0317219,Cars,2006,7.2,407750
648,tt1216475,Cars 2,2011,6.2,182883
649,tt7084506,Cars 2,2011,5.6,17
650,tt7248240,Cars 3,2017,5.3,12
651,tt3606752,Cars 3,2017,6.7,94352
652,tt0090803,Casebusters,1986,5.5,150
653,tt0097053,Cheetah,1989,5.9,1053
654,tt0490846,Chicken Little,2005,6.3,261
655,tt0371606,Chicken Little,2005,5.7,91770
656,tt2049413,Cinderella,1950,7.2,14
657,tt2762970,Cloud 9,2014,6.3,4888
658,tt2583852,Cloud 9,2013,5.2,28
659,tt1251927,College Road Trip,2008,10.0,5
660,tt0997047,College Road Trip,2008,4.3,16048
661,tt0361467,Confessions of a Teenage Drama Queen,2004,4.6,29143
662,tt0489007,Cow Belles,2006,5.1,6481
663,tt2273734,Crash & Bernstein,2012,4.9,783
664,tt1090750,Dadnapped,2009,4.7,3053
665,tt0101076,Darkwing Duck,1991,7.6,16274
666,tt0561023,Davy Crockett and the River Pirates,1955,7.7,101
667,tt1620446,Day & Night,2010,8.0,18699
668,tt7775248,Decorating Disney: Holiday Magic,2017,6.7,125
669,tt5117876,Descendants 2,2017,6.3,10957
670,tt7813348,Descendants 2,2017,8.0,13
671,tt0130623,Dinosaur,2000,6.4,59808
672,tt0279776,Dinosaur,2000,5.9,50
673,tt11199552,Disney Family Sundays,2019,5.2,39
674,tt0122815,Disney's Doug,1996,6.5,637
675,tt6974848,Disney's Fairy Tale Weddings,2017,6.5,168
676,tt0423642,Dog Whisperer with Cesar Millan,2004,7.9,2746
677,tt0208101,Don't Look Under the Bed,1999,6.7,3183
678,tt0281905,Double Teamed,2002,5.9,3613
679,tt0187819,Doug's 1st Movie,1999,4.9,3257
680,tt11151654,"Dr. T, Lone Star Vet",2019,8.3,92
681,tt1537759,Dug's Special Mission,2009,7.0,6619
682,tt10041316,Dumbo,2019,7.7,19
683,tt3861390,Dumbo,2019,6.3,74306
684,tt10109606,Dumbo,2019,7.2,8
685,tt7008868,Earth Live,2017,5.2,66
686,tt16411500,Easter Island Unsolved,2018,7.0,14
687,tt0397313,Eight Below,2006,7.3,64546
688,tt7759016,Encore!,2019,7.6,626
689,tt0072951,Escape to Witch Mountain,1975,6.3,10305
690,tt0206511,Even Stevens,2000,7.6,14589
691,tt0120910,Fantasia 2000,1999,7.1,38187
692,tt0830298,Fantastic Four: World's Greatest Heroes,2006,6.6,2396
693,tt6245938,Finding Dory,2016,7.1,61
694,tt2277860,Finding Dory,2016,7.3,268498
695,tt6255268,Finding Dory,2016,3.0,14
696,tt0401422,Finding Nemo,2003,7.2,667
697,tt0266543,Finding Nemo,2003,8.2,1020102
698,tt0116311,First Kid,1996,5.2,10933
699,tt0091059,Flight of the Navigator,1986,6.9,47864
700,tt9536846,Float,2019,7.2,4024
701,tt11103166,Float,2019,8.7,14
702,tt0119137,Flubber,1997,5.3,89075
703,tt0248808,For the Birds,2000,8.0,31836
704,tt0113104,Frank and Ollie,1995,7.7,928
705,tt0322330,Freaky Friday,2003,6.3,136326
706,tt7775622,Free Solo,2018,8.1,65741
707,tt2293583,Frenemies,2012,8.9,46
708,tt1865368,Frenemies,2012,4.9,4806
709,tt2293967,Frenemies,2012,8.6,278
710,tt2294629,Frozen,2013,7.4,612554
711,tt0382142,Full-Court Miracle,2003,5.7,1021
712,tt0286639,Fuzzbucket,1986,5.5,375
713,tt0108783,Gargoyles,1994,8.1,16265
714,tt1835977,Geek Charming,2011,6.3,12532
715,tt0193187,Genius,1999,6.0,1926
716,tt0700642,Genius,1998,8.2,14
717,tt0131409,Geri's Game,1997,7.9,25093
718,tt0282521,Get a Clue,2002,5.0,6472
719,tt14277172,Giants of the Deep Blue,2018,6.6,43
720,tt0447987,Go Figure,2005,5.6,3719
721,tt0399104,Going to the Mat,2004,6.7,1419
722,tt1828976,"Good Luck Charlie, It's Christmas!",2011,6.3,6305
723,tt0103428,Goof Troop,1992,6.8,8682
724,tt1769803,Great Migrations,2010,8.1,819
725,tt0074599,Gus,1976,5.7,1918
726,tt0173886,Halloweentown,1998,6.6,17041
727,tt0414078,Halloweentown High,2004,6.1,7276
728,tt0274761,Halloweentown II: Kalabar's Revenge,2001,6.3,8880
729,tt0451460,Handy Manny,2006,5.5,1996
730,tt1127884,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,2008,2.5,12014
731,tt1222818,Hatching Pete,2009,5.3,2759
732,tt0110006,Heavyweights,1995,6.6,27805
733,tt0080861,Herbie Goes Bananas,1980,4.9,5720
734,tt0076137,Herbie Goes to Monte Carlo,1977,5.6,7452
735,tt0071607,Herbie Rides Again,1974,5.7,8065
736,tt1125863,Hercules,1997,6.1,326
737,tt0219771,Hercules,1997,7.4,806
738,tt0119282,Hercules,1997,7.3,225732
739,tt1460003,Hercules,1997,4.7,37
740,tt0475293,High School Musical,2006,5.4,87275
741,tt0810900,High School Musical 2,2007,5.1,59867
742,tt0962726,High School Musical 3: Senior Year,2008,4.8,62164
743,tt0107120,Hocus Pocus,1993,6.9,120445
744,tt0299172,Home on the Range,2004,5.3,22920
745,tt0104437,"Honey, I Blew Up the Kid",1992,4.8,44067
746,tt0097523,"Honey, I Shrunk the Kids",1989,6.4,152907
747,tt6318906,"Honey, We Shrunk Ourselves",1997,6.6,35
748,tt0219813,Horse Sense,1999,6.1,1897
749,tt8390274,Hostile Planet,2019,8.2,740
750,tt0274557,Hounded,2001,4.9,1021
751,tt5648768,How Dogs Got Their Shapes,2016,6.7,134
752,tt3098874,How to Build a Better Boy,2014,5.3,3183
753,tt0155753,I'll Be Home for Christmas,1998,5.5,10594
754,tt0135467,I'll Be Home for Christmas,1997,6.4,279
755,tt5480340,Ice Age: The Great Egg-Scapade,2016,5.9,3517
756,tt0396652,Ice Princess,2005,6.0,27086
757,tt5807512,Inner Workings,2016,7.7,4687
758,tt2096673,Inside Out,2015,8.2,690590
759,tt5154968,Inside Out,2015,6.7,72
760,tt5306290,Inside Out,2015,8.1,14
761,tt0141369,Inspector Gadget,1999,4.1,48101
762,tt0301454,Inspector Gadget 2,2003,3.4,6422
763,tt7573844,Into the Okavango,2018,7.6,446
764,tt0445990,Invincible,2006,7.0,70521
765,tt0805757,Invincible,2006,7.7,595
766,tt4420110,Invisible Sister,2015,5.9,3224
767,tt0110157,Iron Will,1994,6.6,8589
768,tt0116669,Jack,1996,5.8,60445
769,tt0455565,Jack-Jack Attack,2005,7.6,16277
770,tt0116683,James and the Giant Peach,1996,6.7,66276
771,tt7207238,Jane,2017,7.8,5073
772,tt6226462,Jane,2016,7.2,5
773,tt7137582,Jane,2017,5.9,12
774,tt7317404,Jane,2016,6.1,87
775,tt1865769,Jessie,2011,5.9,15516
776,tt2278028,Jingle Pols,2013,8.9,9
777,tt0942378,Johnny Kapahala: Back on Board,2007,5.4,2200
778,tt0206064,Johnny Tsunami,1999,6.2,5510
779,tt0271172,Jumping Ship,2001,6.0,1879
780,tt0119432,Jungle 2 Jungle,1997,5.1,24307
781,tt0116756,Kazaam,1996,3.0,24370
782,tt7979492,Kim Possible,2019,3.6,3117
783,tt10515514,Kim Possible,2019,7.1,51
784,tt11410096,Kim Possible,2019,8.4,5
785,tt1760672,Kingdom of the Blue Whale,2009,8.1,13
786,tt1403075,Kingdom of the Blue Whale,2009,6.7,188
787,tt10704300,Kingdom of the White Wolf,2019,8.0,216
788,tt9536832,Kitbull,2019,8.0,6510
789,tt12650666,Kitbull,2019,8.4,362
790,tt0401398,Kronk's New Groove,2005,5.8,13353
791,tt1684557,Lab Rats,2010,6.8,63
792,tt8096832,Lady and the Tramp,2019,6.2,21118
793,tt3824386,Lava,2014,7.2,17455
794,tt1648204,Lemonade Mouth,2011,6.9,17623
795,tt2042289,Lemonade Mouth,2011,7.1,24
796,tt0486761,Leroy & Stitch,2006,6.1,6060
797,tt3920782,Life-Size 2,2018,4.6,977
798,tt0945571,Lifted,2006,7.8,19481
799,tt0950281,Lifted,2006,7.2,11
800,tt0335260,Lilo & Stitch,2002,6.3,105
801,tt0275847,Lilo & Stitch,2002,7.3,185822
802,tt0457993,Lilo & Stitch 2: Stitch Has a Glitch,2005,6.2,14715
803,tt10276578,Lost Treasures of the Maya,2018,6.5,221
804,tt6267732,Lou,2017,7.8,7565
805,tt7592104,Lou,2017,7.2,12
806,tt0091455,Luxo Jr.,1986,7.3,14444
807,tt7974952,Man Among Cheetahs,2017,6.8,64
808,tt7728344,Marvel Rising: Secret Warriors,2018,5.3,1306
809,tt11295300,Marvel Studios: Expanding the Universe,2019,6.6,461
810,tt10163846,Marvel's Hero Project,2019,6.1,159
811,tt7319918,Marvel's Inhumans,2017,5.6,22
812,tt0901686,Mater and the Ghostlight,2006,6.5,8255
813,tt0120645,Meet the Deedles,1998,4.0,2952
814,tt0396555,Meet the Robinsons,2007,6.8,98022
815,tt1052017,Meet the Robinsons,2007,6.5,177
816,tt0371823,"Mickey, Donald, Goofy: The Three Musketeers",2004,6.4,10081
817,tt0085936,Mickey's Christmas Carol,1983,8.0,12686
818,tt0238414,Mickey's Once Upon a Christmas,1999,7.0,8675
819,tt0424279,Mickey's Twice Upon a Christmas,2004,6.4,5091
820,tt0120751,Mighty Joe Young,1998,5.7,29108
821,tt0323250,Mike's New Car,2002,7.0,13954
822,tt1072755,Minutemen,2008,5.8,5983
823,tt1279948,Minutemen,2008,7.2,13
824,tt1251929,Minutemen,2008,8.6,10
825,tt1927905,Miracle,2003,7.2,10
826,tt0349825,Miracle,2004,7.4,54054
827,tt0157996,Miracle at Midnight,1998,6.8,511
828,tt0218440,Miracle in Lane 2,2000,6.0,2138
829,tt3067436,Miracle Landing on the Hudson,2014,6.5,166
830,tt9165688,Mission to the Sun,2018,6.6,194
831,tt3521164,Moana,2016,7.6,322545
832,tt7245024,Moana,2016,7.0,6
833,tt1453405,Monsters University,2013,7.3,351569
834,tt0198781,"Monsters, Inc.",2001,8.1,886150
835,tt0273842,Motocrossed,2001,6.5,5123
836,tt0091566,Mr. Boogedy,1986,6.6,1667
837,tt0279967,Mulan II,2004,5.6,25782
838,tt0117110,Muppet Treasure Island,1996,6.9,24053
839,tt3615012,Muppets Most Wanted,2014,5.0,9
840,tt2281587,Muppets Most Wanted,2014,6.4,34358
841,tt0120764,My Favorite Martian,1999,5.0,13579
842,tt0465234,National Treasure: Book of Secrets,2007,6.5,234065
843,tt0104990,Newsies,1992,6.9,20740
844,tt5097410,Noelle,2019,6.3,21214
845,tt5452780,Olaf's Frozen Adventure,2017,5.6,12757
846,tt0095776,Oliver & Company,1988,6.6,48094
847,tt0426148,Once Upon a Mattress,2005,6.2,1443
848,tt0089731,One Magic Christmas,1985,6.4,3806
849,tt0479113,One Man Band,2005,7.7,16047
850,tt0114048,Operation Dumbo Drop,1995,5.1,9086
851,tt0277514,Out of the Box,1998,7.4,995
852,tt1425244,Partly Cloudy,2009,8.1,21942
853,tt1174704,Partly Cloudy,2008,6.8,14
854,tt3116154,Party Central,2014,7.0,2903
855,tt2788732,Pete's Dragon,2016,6.7,57978
856,tt0266850,Phantom of the Megaplex,2000,6.3,3459
857,tt0852863,Phineas and Ferb,2007,8.0,43973
858,tt1825918,Phineas and Ferb the Movie: Across the 2nd Dimension,2011,7.4,11484
859,tt0323642,Piglet's Big Movie,2003,6.1,7849
860,tt5613056,Piper,2016,8.3,29055
861,tt1043740,Pirates of the Caribbean: At World's End,2007,7.0,1061
862,tt0449088,Pirates of the Caribbean: At World's End,2007,7.1,637718
863,tt1815877,Pirates of the Caribbean: Dead Man's Chest,2006,6.6,71
864,tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,7.3,702499
865,tt5793632,Pirates of the Caribbean: The Curse of the Black Pearl,2003,7.8,59
866,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,8.0,1094657
867,tt0426548,Pixel Perfect,2004,5.8,15
868,tt0393596,Pixel Perfect,2004,5.6,3630
869,tt1119154,Pocahontas,1994,5.1,181
870,tt9047432,Pocahontas,1995,2.4,39
871,tt0238520,Pocahontas,1995,5.6,64
872,tt0956219,Pocahontas,1994,3.9,31
873,tt0114148,Pocahontas,1995,6.7,183862
874,tt1125875,Pocahontas,1995,5.5,96
875,tt0119918,Pooh's Grand Adventure: The Search for Christopher Robin,1997,7.0,6050
876,tt0407121,Pooh's Heffalump Movie,2005,6.4,7508
877,tt1245104,Presto,2008,8.3,24393
878,tt1196339,Princess Protection Program,2009,5.6,24067
879,tt12650196,Purl,2019,6.8,337
880,tt8980868,Purl,2018,6.5,4487
881,tt0136658,Quack Pack,1996,6.7,4142
882,tt4341582,Queen of Katwe,2016,7.4,17261
883,tt0245380,Quints,2000,5.5,2432
884,tt1154078,Ratatouille,2007,10.0,5
885,tt0382932,Ratatouille,2007,8.1,707242
886,tt1230569,Ratatouille,2007,7.4,694
887,tt0494716,Read It and Weep,2006,5.5,5506
888,tt0253550,Ready to Run,2000,5.4,355
889,tt0382936,Recess: All Growed Down,2003,6.4,830
890,tt0265632,Recess: School's Out,2001,6.5,10584
891,tt0093832,Red's Dream,1987,6.3,7246
892,tt0210945,Remember the Titans,2000,7.8,212134
893,tt0078158,Return from Witch Mountain,1978,5.7,5133
894,tt0089908,Return to Oz,1985,6.7,27149
895,tt0155110,Richie Rich's Christmas Wish,1998,4.0,2262
896,tt0323810,Right on Track,2003,6.1,1375
897,tt0244764,Rip Girls,2000,5.9,1344
898,tt0070608,Robin Hood,1973,7.5,125264
899,tt1289836,Robin Hood,1972,5.1,7
900,tt8053430,Rocky Mountain Animal Rescue,2018,7.8,23
901,tt9395780,Rocky Mountain Animal Rescue,2018,8.4,29
902,tt6246442,Rogue One: A Star Wars Story,2016,7.0,93
903,tt6312146,Rogue One: A Star Wars Story,2016,5.7,18
904,tt7245064,Rogue One: A Star Wars Story,2016,6.5,12
905,tt3748528,Rogue One: A Star Wars Story,2016,7.8,609309
906,tt0436595,Roving Mars,2006,7.2,1058
907,tt0138068,Ruby Bridges,1998,7.0,1032
908,tt0353965,Sacred Planet,2004,5.9,313
909,tt4661600,Sanjay's Super Team,2015,6.8,5102
910,tt2414212,Santa Paws 2: The Santa Pups,2012,4.7,1388
911,tt2140373,Saving Mr. Banks,2013,7.5,160545
912,tt7321944,Science Fair,2017,6.8,59
913,tt7153434,Science Fair,2018,7.6,586
914,tt6390686,Sea of Hope: America's Underwater Treasures,2017,7.1,52
915,tt1028576,Secretariat,2010,7.2,28384
916,tt1661326,Shake It Up,2010,4.8,13109
917,tt7217020,Sharks of Lost Island,2013,5.6,112
918,tt1629440,Sharpay's Fabulous Adventure,2011,4.7,6674
919,tt0099816,Shipwrecked,1990,6.5,2829
920,tt0105417,Sister Act,1992,6.4,97484
921,tt0108147,Sister Act 2: Back in the Habit,1993,5.6,53512
922,tt1479534,Skyrunners,2009,5.0,1298
923,tt0192618,Smart House,1999,6.1,7404
924,tt7103168,Smash and Grab,2019,6.7,2164
925,tt15372936,Smash and Grab,2019,6.7,169
926,tt0069291,Snowball Express,1972,6.3,1800
927,tt1068284,Snowglobe,2007,5.8,2493
928,tt0169247,So Weird,1999,8.4,2972
929,tt0083481,Spider-Man and His Amazing Friends,1981,7.2,3509
930,tt0207120,Spider-Man Unlimited,1999,6.3,3349
931,tt0197911,Spider-Woman,1979,5.8,799
932,tt0250754,Stepsister from Planet Weird,2000,5.7,1541
933,tt0348124,Stitch! The Movie,2003,6.1,9817
934,tt0410696,Stuck in the Suburbs,2004,5.5,4037
935,tt2999390,Super Buddies,2013,4.1,1509
936,tt0098924,TaleSpin,1990,7.6,14800
937,tt0111359,Tall Tale,1995,5.9,3825
938,tt1706697,Tangled,2010,6.0,60
939,tt0398286,Tangled,2010,7.7,441706
940,tt1472557,Tangled,2009,6.1,10
941,tt1634563,Tangled,2010,7.9,16
942,tt0313680,Tarzan & Jane,2002,5.2,6496
943,tt0681904,Teacher's Pet,2004,8.2,13
944,tt0350194,Teacher's Pet,2004,5.7,1803
945,tt3764966,Teen Beach 2,2015,5.9,4985
946,tt2325989,Teen Beach Movie,2013,5.8,11685
947,tt1845866,Teen Spirit,2011,5.4,7317
948,tt0547192,That Darn Cat,1997,6.2,18
949,tt0120317,That Darn Cat,1997,4.6,4450
950,tt0106223,The Adventures of Huck Finn,1993,6.2,8564
951,tt0072653,The Apple Dumpling Gang,1975,6.3,5829
952,tt0078790,The Apple Dumpling Gang Rides Again,1979,6.0,2892
953,tt1626038,The Avengers: Earth's Mightiest Heroes,2010,8.3,14778
954,tt0071199,The Bears and I,1974,6.2,457
955,tt0068276,The Biscuit Eater,1972,5.7,444
956,tt0088814,The Black Cauldron,1985,6.3,35795
957,tt0078869,The Black Hole,1979,5.9,25485
958,tt2616880,The Blue Umbrella,2013,7.5,10209
959,tt0147926,The Brave Little Toaster Goes to Mars,1998,5.5,1611
960,tt0071288,The Castaway Cowboy,1974,5.8,721
961,tt0338852,The Cheetah Girls,2003,4.8,7963
962,tt0800318,The Cheetah Girls 2,2006,4.9,6327
963,tt1013542,The Cheetah Girls: One World,2008,4.5,4455
964,tt0090840,The Christmas Star,1986,6.3,636
965,tt1334439,The Chronicles of Narnia: Prince Caspian,2008,6.6,311
966,tt0499448,The Chronicles of Narnia: Prince Caspian,2008,6.5,207987
967,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,6.9,391623
968,tt0213565,The Color of Friendship,2000,7.2,3889
969,tt0276033,The Country Bears,2002,4.1,5611
970,tt0120917,The Emperor's New Groove,2000,7.4,198998
971,tt0353399,The Emperor's New Groove,2000,7.6,195
972,tt0327698,The Even Stevens Movie,2003,6.1,7040
973,tt6011344,The Flood,2017,8.9,16
974,tt7286018,The Flood,2018,7.8,82
975,tt9154632,The Flood,2018,7.5,180
976,tt0082406,The Fox and the Hound,1981,7.2,91952
977,tt0465997,The Fox and the Hound 2,2006,5.2,4995
978,tt0492956,The Game Plan,2007,6.1,65661
979,tt1260560,The Game Plan,2007,5.2,7
980,tt0080788,The Ghosts of Buxley Hall,1980,5.7,291
981,tt5302908,The Good Dinosaur,2015,7.2,12
982,tt1979388,The Good Dinosaur,2015,6.7,113604
983,tt0082474,The Great Muppet Caper,1981,7.1,15383
984,tt0388980,The Greatest Game Ever Played,2005,7.4,30531
985,tt0338094,The Haunted Mansion,2003,5.0,48304
986,tt0399128,The Haunted Mansion,2003,6.7,48
987,tt0258665,The Hunchback of Notre Dame,1996,4.8,102
988,tt1125865,The Hunchback of Notre Dame,1996,4.4,265
989,tt9799878,The Hunchback of Notre Dame,1996,2.0,43
990,tt0116583,The Hunchback of Notre Dame,1996,7.0,154559
991,tt0241545,The Hunchback of Notre Dame,1996,4.9,45
992,tt0397874,The Hunchback of Notre Dame,1996,6.8,77
993,tt0257778,The Hunchback of Notre Dame II,2002,4.6,6931
994,tt9331982,The Imagineering Story,2019,9.0,2909
995,tt0433576,The Incredibles,2004,7.4,1306
996,tt0317705,The Incredibles,2004,8.0,713458
997,tt0089385,The Journey of Natty Gann,1985,7.0,6122
998,tt0283426,The Jungle Book 2,2003,5.3,16331
999,tt0144262,The Jungle Book: Mowgli's Story,1998,4.1,773
1000,tt2565938,The Legend of Mor'du,2011,6.1,1958
1001,tt0097757,The Little Mermaid,1989,7.6,256670
1002,tt0306841,The Lizzie McGuire Movie,2003,5.5,39451
1003,tt10290670,The Lost Tomb of Alexander the Great,2019,6.4,287
1004,tt0076363,The Many Adventures of Winnie the Pooh,1977,7.5,35994
1005,tt2490352,The Mistle-Tones,2012,6.4,2249
1006,tt0104940,The Muppet Christmas Carol,1992,7.7,57654
1007,tt0079588,The Muppet Movie,1979,7.6,35837
1008,tt1204342,The Muppets,2011,7.1,91963
1009,tt2121422,The Muppets,2011,5.1,10
1010,tt0165052,The New Adventures of Winnie the Pooh,1988,7.6,4136
1011,tt0525760,The Parent Trap,1998,8.1,28
1012,tt0120783,The Parent Trap,1998,6.6,134468
1013,tt0274728,The Poof Point,2001,4.5,563
1014,tt1836776,The Prince and the Pauper,1962,6.3,306
1015,tt1799682,The Princess and the Frog,2009,4.8,13
1016,tt5313896,The Princess and the Frog,2009,6.3,41
1017,tt0780521,The Princess and the Frog,2009,7.1,140477
1018,tt0247638,The Princess Diaries,2001,6.3,142072
1019,tt0368933,The Princess Diaries 2: Royal Engagement,2004,5.8,80092
1020,tt0448090,The Proud Family Movie,2005,5.3,1765
1021,tt3711804,The Reluctant Dragon,1941,6.8,138
1022,tt0847773,The Replacements,2006,7.1,65
1023,tt0816401,The Replacements,2006,5.8,2936
1024,tt0076618,The Rescuers,1977,6.9,63381
